Epoch 1/100, Train Loss: 0.7199048439661662, Validation Loss: 0.5332683175802231, Precision: 0.4827586206896552, Recall: 0.2172096908939014, F1: 0.2677646524307133, Accuracy: 0.3025210084033613
Epoch 2/100, Train Loss: 0.33591794421275456, Validation Loss: 0.26782676577568054, Precision: 0.826923076923077, Recall: 0.6715399610136452, F1: 0.7342921113205089, Accuracy: 0.8319327731092437
Epoch 3/100, Train Loss: 0.16008048976461092, Validation Loss: 0.17404192686080933, Precision: 0.8222222222222223, Recall: 0.7755778334725703, F1: 0.7976525349943072, Accuracy: 0.9327731092436975
Epoch 4/100, Train Loss: 0.0987134630481402, Validation Loss: 0.1395193226635456, Precision: 0.8275862068965517, Recall: 0.7707741576162629, F1: 0.7979997552031451, Accuracy: 0.9411764705882353
Epoch 5/100, Train Loss: 0.06429494867722194, Validation Loss: 0.12107447162270546, Precision: 0.8275862068965517, Recall: 0.7922862712336397, F1: 0.8094195082895648, Accuracy: 0.9495798319327731
Epoch 6/100, Train Loss: 0.041442505456507205, Validation Loss: 0.11407409235835075, Precision: 0.8333333333333334, Recall: 0.7922862712336397, F1: 0.8121469581239696, Accuracy: 0.9495798319327731
Epoch 7/100, Train Loss: 0.028828743348519006, Validation Loss: 0.10350147914141417, Precision: 0.8277777777777778, Recall: 0.8018100807574492, F1: 0.814446327860962, Accuracy: 0.957983193277311
Epoch 8/100, Train Loss: 0.020004131986449163, Validation Loss: 0.09236137848347425, Precision: 0.8333333333333334, Recall: 0.7962545252018937, F1: 0.8142547569797359, Accuracy: 0.9495798319327731
Epoch 9/100, Train Loss: 0.014737860827396313, Validation Loss: 0.0918565271422267, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 10/100, Train Loss: 0.01131891186038653, Validation Loss: 0.08759300969541073, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 11/100, Train Loss: 0.009011024904126922, Validation Loss: 0.08973303716629744, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.007318755642821391, Validation Loss: 0.09148180577903986, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 13/100, Train Loss: 0.006128509699677428, Validation Loss: 0.09168390650302172, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 14/100, Train Loss: 0.0054083938632781305, Validation Loss: 0.09015160519629717, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
