Epoch 1/100, Train Loss: 0.7197834392388661, Validation Loss: 0.5712677836418152, Precision: 0.6666666666666666, Recall: 0.15254803675856307, F1: 0.23228438228438228, Accuracy: 0.23529411764705882
Epoch 2/100, Train Loss: 0.38444163699944817, Validation Loss: 0.34813736379146576, Precision: 0.82, Recall: 0.5596908939014202, F1: 0.6490235690235691, Accuracy: 0.7058823529411765
Epoch 3/100, Train Loss: 0.20454046080509822, Validation Loss: 0.2188410498201847, Precision: 0.8333333333333334, Recall: 0.6827763854079644, F1: 0.7482184689947263, Accuracy: 0.8403361344537815
Epoch 4/100, Train Loss: 0.1191891257961591, Validation Loss: 0.17527201771736145, Precision: 0.8333333333333334, Recall: 0.7262879420774158, F1: 0.7749481183443448, Accuracy: 0.8823529411764706
Epoch 5/100, Train Loss: 0.07845813545087973, Validation Loss: 0.16347511485219002, Precision: 0.8333333333333334, Recall: 0.7214842662211084, F1: 0.7724653532033519, Accuracy: 0.8823529411764706
Epoch 6/100, Train Loss: 0.05393182753274838, Validation Loss: 0.14279071614146233, Precision: 0.8333333333333334, Recall: 0.762837649679755, F1: 0.7962400255503704, Accuracy: 0.9159663865546218
Epoch 7/100, Train Loss: 0.03685208900521199, Validation Loss: 0.13142363354563713, Precision: 0.8333333333333334, Recall: 0.7580339738234475, F1: 0.7934855601376771, Accuracy: 0.9243697478991597
Epoch 8/100, Train Loss: 0.026147971767932175, Validation Loss: 0.11943557485938072, Precision: 0.8333333333333334, Recall: 0.767557783347257, F1: 0.7986230176908143, Accuracy: 0.9327731092436975
Epoch 9/100, Train Loss: 0.01923415685693423, Validation Loss: 0.11517456360161304, Precision: 0.8333333333333334, Recall: 0.767557783347257, F1: 0.7986230176908143, Accuracy: 0.9327731092436975
Epoch 10/100, Train Loss: 0.014664229626456896, Validation Loss: 0.1155649870634079, Precision: 0.8333333333333334, Recall: 0.7723614592035645, F1: 0.8014342828438515, Accuracy: 0.9243697478991597
Epoch 11/100, Train Loss: 0.011628888205935557, Validation Loss: 0.11161611042916775, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 12/100, Train Loss: 0.009363173879683018, Validation Loss: 0.11204816773533821, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 13/100, Train Loss: 0.007900044073661168, Validation Loss: 0.10851376503705978, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 14/100, Train Loss: 0.0065784250851720575, Validation Loss: 0.11007131636142731, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 15/100, Train Loss: 0.005631381273269653, Validation Loss: 0.11018245853483677, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 16/100, Train Loss: 0.0048746633343398574, Validation Loss: 0.1082872785627842, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 17/100, Train Loss: 0.004242125301000973, Validation Loss: 0.11053889989852905, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 18/100, Train Loss: 0.0037660324480384587, Validation Loss: 0.10848906636238098, Precision: 0.8333333333333334, Recall: 0.7763297131718184, F1: 0.8036494727172694, Accuracy: 0.9327731092436975
Epoch 19/100, Train Loss: 0.0033593125796566405, Validation Loss: 0.10849621519446373, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
Epoch 20/100, Train Loss: 0.003053991263732314, Validation Loss: 0.10892929881811142, Precision: 0.8333333333333334, Recall: 0.7851016429963797, F1: 0.8081539772217737, Accuracy: 0.9411764705882353
