Epoch 1/100, Train Loss: 0.7165794312953949, Validation Loss: 0.5691235661506653, Precision: 0.5, Recall: 0.08813700918964078, F1: 0.14307359307359307, Accuracy: 0.14285714285714285
Epoch 2/100, Train Loss: 0.38788527448972066, Validation Loss: 0.319160133600235, Precision: 0.8284313725490197, Recall: 0.6316346421609579, F1: 0.7103812520431513, Accuracy: 0.7647058823529411
Epoch 3/100, Train Loss: 0.18955000688632329, Validation Loss: 0.20361777395009995, Precision: 0.8285714285714286, Recall: 0.7358952937900306, F1: 0.7780693214655479, Accuracy: 0.8739495798319328
Epoch 4/100, Train Loss: 0.1076960515230894, Validation Loss: 0.1581982672214508, Precision: 0.8288288288288288, Recall: 0.7771651350598718, F1: 0.801969628315906, Accuracy: 0.9243697478991597
Epoch 5/100, Train Loss: 0.06834163069725037, Validation Loss: 0.12845664843916893, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 6/100, Train Loss: 0.04696224108338356, Validation Loss: 0.1209196075797081, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 7/100, Train Loss: 0.03250735371063153, Validation Loss: 0.11681852303445339, Precision: 0.8290598290598291, Recall: 0.7938735728209413, F1: 0.8109539994662405, Accuracy: 0.9327731092436975
Epoch 8/100, Train Loss: 0.022254905942827464, Validation Loss: 0.10008176788687706, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 9/100, Train Loss: 0.01686113082493345, Validation Loss: 0.09951900411397219, Precision: 0.8333333333333334, Recall: 0.8031328320802005, F1: 0.8176706367384333, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.012910467976083358, Validation Loss: 0.097406892105937, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 11/100, Train Loss: 0.010196316024909417, Validation Loss: 0.09490684885531664, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 12/100, Train Loss: 0.008280628795425097, Validation Loss: 0.09382376819849014, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 13/100, Train Loss: 0.006921404910584291, Validation Loss: 0.09115421678870916, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 14/100, Train Loss: 0.005811540968716144, Validation Loss: 0.0910016093403101, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 15/100, Train Loss: 0.004970550529348353, Validation Loss: 0.09114296361804008, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 16/100, Train Loss: 0.004308562461907665, Validation Loss: 0.08764691650867462, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 17/100, Train Loss: 0.0037569878778109947, Validation Loss: 0.08910737745463848, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 18/100, Train Loss: 0.003328849282115698, Validation Loss: 0.09096132032573223, Precision: 0.8290598290598291, Recall: 0.8031328320802005, F1: 0.8157159042281452, Accuracy: 0.9411764705882353
Epoch 19/100, Train Loss: 0.0029852877914284667, Validation Loss: 0.08873327076435089, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
Epoch 20/100, Train Loss: 0.0026928946220626435, Validation Loss: 0.08873453084379435, Precision: 0.8290598290598291, Recall: 0.7943609022556392, F1: 0.8112113997236406, Accuracy: 0.9327731092436975
