Epoch 1/100, Train Loss: 0.7617368976275126, Validation Loss: 0.6201205253601074, Precision: 0.15079365079365079, Recall: 0.07539682539682539, F1: 0.10052910052910052, Accuracy: 0.14285714285714285
Epoch 2/100, Train Loss: 0.4830719709396362, Validation Loss: 0.41683394461870193, Precision: 0.8333333333333334, Recall: 0.38496240601503756, F1: 0.5121348362039851, Accuracy: 0.48739495798319327
Epoch 3/100, Train Loss: 0.27377595802148186, Validation Loss: 0.24943289160728455, Precision: 0.8221621621621621, Recall: 0.6499721526037315, F1: 0.7232298371513202, Accuracy: 0.8151260504201681
Epoch 4/100, Train Loss: 0.16025284032026926, Validation Loss: 0.17004314810037613, Precision: 0.8289473684210527, Recall: 0.7413673071567808, F1: 0.7821296946296946, Accuracy: 0.8991596638655462
Epoch 5/100, Train Loss: 0.1087518498301506, Validation Loss: 0.13716426864266396, Precision: 0.8231074481074482, Recall: 0.7739905318852687, F1: 0.7977801008452349, Accuracy: 0.9411764705882353
Epoch 6/100, Train Loss: 0.07911986634135246, Validation Loss: 0.11408773623406887, Precision: 0.8289473684210527, Recall: 0.7700222779170147, F1: 0.7982904897378581, Accuracy: 0.9327731092436975
Epoch 7/100, Train Loss: 0.05944673717021942, Validation Loss: 0.10021537728607655, Precision: 0.8290598290598291, Recall: 0.7795460874408242, F1: 0.8035272272820165, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.045306662035485105, Validation Loss: 0.09260539710521698, Precision: 0.8333333333333334, Recall: 0.7700222779170147, F1: 0.800241966531107, Accuracy: 0.9327731092436975
Epoch 9/100, Train Loss: 0.034762474397818245, Validation Loss: 0.08258077409118414, Precision: 0.8333333333333334, Recall: 0.7883180172653858, F1: 0.8099864642968092, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.026952239933113256, Validation Loss: 0.081431963481009, Precision: 0.8333333333333334, Recall: 0.7922862712336397, F1: 0.8121469581239696, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.022083323914557695, Validation Loss: 0.0697026252746582, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.0174316493794322, Validation Loss: 0.07231788244098425, Precision: 0.8333333333333334, Recall: 0.7922862712336397, F1: 0.8121469581239696, Accuracy: 0.9495798319327731
