Epoch 1/100, Train Loss: 0.6924337863922119, Validation Loss: 0.5296352580189705, Precision: 0.8117408906882592, Recall: 0.2578808131439711, F1: 0.3359622354445478, Accuracy: 0.37815126050420167
Epoch 2/100, Train Loss: 0.34128570010264714, Validation Loss: 0.2785579487681389, Precision: 0.8289473684210527, Recall: 0.6543302701197438, F1: 0.7250123022181846, Accuracy: 0.8151260504201681
Epoch 3/100, Train Loss: 0.1693023587266604, Validation Loss: 0.18263543769717216, Precision: 0.8273809523809524, Recall: 0.7533138401559455, F1: 0.7876399462606359, Accuracy: 0.8991596638655462
Epoch 4/100, Train Loss: 0.1057494812955459, Validation Loss: 0.14589784108102322, Precision: 0.8225000000000001, Recall: 0.7525201893622947, F1: 0.78494351177278, Accuracy: 0.9159663865546218
Epoch 5/100, Train Loss: 0.06898191658159097, Validation Loss: 0.13003134354948997, Precision: 0.8273809523809524, Recall: 0.7691868560289613, F1: 0.7966186219059783, Accuracy: 0.9411764705882353
Epoch 6/100, Train Loss: 0.04677868659297625, Validation Loss: 0.11684286035597324, Precision: 0.8275862068965517, Recall: 0.7835143414090782, F1: 0.80466475353481, Accuracy: 0.9495798319327731
Epoch 7/100, Train Loss: 0.033215898027022676, Validation Loss: 0.10240957699716091, Precision: 0.8275862068965517, Recall: 0.7747424115845168, F1: 0.7996382985083551, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.02479213650027911, Validation Loss: 0.09604943636804819, Precision: 0.8275862068965517, Recall: 0.7835143414090782, F1: 0.80466475353481, Accuracy: 0.9495798319327731
Epoch 9/100, Train Loss: 0.01714155732964476, Validation Loss: 0.0886274604126811, Precision: 0.8333333333333334, Recall: 0.7874825953773321, F1: 0.8095000022249813, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.013071178241322439, Validation Loss: 0.08827535156160593, Precision: 0.8277777777777778, Recall: 0.7930381509328877, F1: 0.8096915731062073, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.010216684577365716, Validation Loss: 0.08762223133817315, Precision: 0.8333333333333334, Recall: 0.7874825953773321, F1: 0.8095000022249813, Accuracy: 0.9495798319327731
Epoch 12/100, Train Loss: 0.008215731258193653, Validation Loss: 0.08671685121953487, Precision: 0.8333333333333334, Recall: 0.7874825953773321, F1: 0.8095000022249813, Accuracy: 0.9495798319327731
Epoch 13/100, Train Loss: 0.006814087663466732, Validation Loss: 0.08181074261665344, Precision: 0.8277777777777778, Recall: 0.7930381509328877, F1: 0.8096915731062073, Accuracy: 0.9495798319327731
Epoch 14/100, Train Loss: 0.005775607485945026, Validation Loss: 0.0849895616993308, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.9495798319327731
Epoch 15/100, Train Loss: 0.004934174420001606, Validation Loss: 0.0829214546829462, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.9495798319327731
Epoch 16/100, Train Loss: 0.004273407704507311, Validation Loss: 0.08307771570980549, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.9495798319327731
Epoch 17/100, Train Loss: 0.00382123413340499, Validation Loss: 0.0828457991592586, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.9495798319327731
