Epoch 1/100, Train Loss: 0.6645026663939159, Validation Loss: 0.4448321908712387, Precision: 0.8190476190476191, Recall: 0.4168476747424115, F1: 0.5113638153960735, Accuracy: 0.5966386554621849
Epoch 2/100, Train Loss: 0.2531574348608653, Validation Loss: 0.2203405573964119, Precision: 0.8333333333333334, Recall: 0.7199387357282094, F1: 0.7704450669156552, Accuracy: 0.865546218487395
Epoch 3/100, Train Loss: 0.11845583319664002, Validation Loss: 0.15400828793644905, Precision: 0.8290598290598291, Recall: 0.7652186020607074, F1: 0.7952257186175316, Accuracy: 0.9243697478991597
Epoch 4/100, Train Loss: 0.0677287952353557, Validation Loss: 0.1284283511340618, Precision: 0.8333333333333334, Recall: 0.7899053188526873, F1: 0.8106935421031108, Accuracy: 0.9411764705882353
Epoch 5/100, Train Loss: 0.03612942385176818, Validation Loss: 0.12215172871947289, Precision: 0.8333333333333334, Recall: 0.7461709830130884, F1: 0.7863136863136863, Accuracy: 0.8991596638655462
Epoch 6/100, Train Loss: 0.02230569471915563, Validation Loss: 0.10673954337835312, Precision: 0.8333333333333334, Recall: 0.7732386521860207, F1: 0.801613638955411, Accuracy: 0.9243697478991597
Epoch 7/100, Train Loss: 0.014760995314766963, Validation Loss: 0.10337943397462368, Precision: 0.8333333333333334, Recall: 0.7899053188526873, F1: 0.8106935421031108, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.010582345351576806, Validation Loss: 0.09716281853616238, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 9/100, Train Loss: 0.007938889119153221, Validation Loss: 0.09955963678658009, Precision: 0.8333333333333334, Recall: 0.7899053188526873, F1: 0.8106935421031108, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.0063082252629101275, Validation Loss: 0.0953398123383522, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 11/100, Train Loss: 0.005105081619694829, Validation Loss: 0.09291327930986881, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.004259630494440596, Validation Loss: 0.09308021515607834, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 13/100, Train Loss: 0.0036033665606131156, Validation Loss: 0.09067069180309772, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 14/100, Train Loss: 0.00312150203778098, Validation Loss: 0.09103932976722717, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.0027051739937936268, Validation Loss: 0.09076834470033646, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 16/100, Train Loss: 0.002365694365774592, Validation Loss: 0.09145909734070301, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 17/100, Train Loss: 0.0021343447694865364, Validation Loss: 0.09086083900183439, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 18/100, Train Loss: 0.0021015633169251184, Validation Loss: 0.09039645921438932, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 19/100, Train Loss: 0.002072492998559028, Validation Loss: 0.09031227976083755, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 20/100, Train Loss: 0.002047433207432429, Validation Loss: 0.09002802334725857, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 21/100, Train Loss: 0.0020227262439827124, Validation Loss: 0.09018328692764044, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 22/100, Train Loss: 0.002002200849043826, Validation Loss: 0.0902711832895875, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 23/100, Train Loss: 0.0019738907033267123, Validation Loss: 0.08990288432687521, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 24/100, Train Loss: 0.001938069413881749, Validation Loss: 0.08992340881377459, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 25/100, Train Loss: 0.0019180920673534275, Validation Loss: 0.09018202405422926, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 26/100, Train Loss: 0.0018841588869690895, Validation Loss: 0.08993109129369259, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 27/100, Train Loss: 0.0018593019728238385, Validation Loss: 0.08989347890019417, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
Epoch 28/100, Train Loss: 0.001858953176997602, Validation Loss: 0.08991474006325006, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.957983193277311
