Epoch 1/100, Train Loss: 0.7066760698954264, Validation Loss: 0.5251974835991859, Precision: 0.65625, Recall: 0.22355889724310773, F1: 0.31709822744305505, Accuracy: 0.3025210084033613
Epoch 2/100, Train Loss: 0.3436435992519061, Validation Loss: 0.26963701844215393, Precision: 0.8266666666666667, Recall: 0.6484405458089669, F1: 0.7183827066180007, Accuracy: 0.8151260504201681
Epoch 3/100, Train Loss: 0.15466725106040638, Validation Loss: 0.16301411390304565, Precision: 0.8174531155474893, Recall: 0.7700222779170147, F1: 0.7926878755268586, Accuracy: 0.9243697478991597
Epoch 4/100, Train Loss: 0.09152988269925118, Validation Loss: 0.1244808305054903, Precision: 0.817948717948718, Recall: 0.7795460874408242, F1: 0.7979129923574368, Accuracy: 0.9411764705882353
Epoch 5/100, Train Loss: 0.05679819732904434, Validation Loss: 0.11032701469957829, Precision: 0.8232142857142858, Recall: 0.7779587858535226, F1: 0.7996878351377931, Accuracy: 0.9327731092436975
Epoch 6/100, Train Loss: 0.03741367148856322, Validation Loss: 0.10430189874023199, Precision: 0.8225806451612904, Recall: 0.7983291562238931, F1: 0.8097045132564259, Accuracy: 0.957983193277311
Epoch 7/100, Train Loss: 0.02527672772606214, Validation Loss: 0.09228893741965294, Precision: 0.8277777777777778, Recall: 0.7851016429963797, F1: 0.8054232804232804, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.01788634868959586, Validation Loss: 0.08826454728841782, Precision: 0.8277777777777778, Recall: 0.7890698969646337, F1: 0.8075837742504409, Accuracy: 0.9495798319327731
Epoch 9/100, Train Loss: 0.013423705225189526, Validation Loss: 0.08630312141031027, Precision: 0.8277777777777778, Recall: 0.7851016429963797, F1: 0.8054232804232804, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.010436819757645328, Validation Loss: 0.0824669124558568, Precision: 0.8277777777777778, Recall: 0.7890698969646337, F1: 0.8075837742504409, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.008038225024938584, Validation Loss: 0.0801731962710619, Precision: 0.8277777777777778, Recall: 0.7983291562238931, F1: 0.8123456790123457, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.0067050252264986435, Validation Loss: 0.0828225826844573, Precision: 0.8277777777777778, Recall: 0.7851016429963797, F1: 0.8054232804232804, Accuracy: 0.9495798319327731
Epoch 13/100, Train Loss: 0.005557766106600563, Validation Loss: 0.07993461284786463, Precision: 0.8277777777777778, Recall: 0.7983291562238931, F1: 0.8123456790123457, Accuracy: 0.957983193277311
Epoch 14/100, Train Loss: 0.0047797836751366654, Validation Loss: 0.08233284018933773, Precision: 0.8333333333333334, Recall: 0.7983291562238931, F1: 0.8150763758108391, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.004088752709018688, Validation Loss: 0.07917606364935637, Precision: 0.8277777777777778, Recall: 0.7983291562238931, F1: 0.8123456790123457, Accuracy: 0.957983193277311
Epoch 16/100, Train Loss: 0.003496486903168261, Validation Loss: 0.07926350645720959, Precision: 0.8277777777777778, Recall: 0.7983291562238931, F1: 0.8123456790123457, Accuracy: 0.957983193277311
Epoch 17/100, Train Loss: 0.0031005934346467257, Validation Loss: 0.08014276158064604, Precision: 0.8277777777777778, Recall: 0.7983291562238931, F1: 0.8123456790123457, Accuracy: 0.957983193277311
Epoch 18/100, Train Loss: 0.0027420341037213804, Validation Loss: 0.07966644177213311, Precision: 0.8277777777777778, Recall: 0.8071010860484545, F1: 0.8171004337671004, Accuracy: 0.9663865546218487
Epoch 19/100, Train Loss: 0.0024751966004259883, Validation Loss: 0.08020165842026472, Precision: 0.8277777777777778, Recall: 0.8071010860484545, F1: 0.8171004337671004, Accuracy: 0.9663865546218487
